VARIABLES = "X","Y","u"
ZONE I=101,J=101,F=POINT
0.05	0.04	0.567704
0.05	0.05	0.497215
0.05	0.06	0.439237
0.05	0.07	0.391395
0.05	0.08	0.351632
0.05	0.09	0.318283
0.05	0.1	0.29004
0.05	0.11	0.265888
0.05	0.12	0.24504
0.05	0.13	0.226886
0.05	0.14	0.210948
0.05	0.15	0.196851
0.05	0.16	0.184296
0.05	0.17	0.173043
0.05	0.18	0.1629
0.05	0.19	0.153709
0.05	0.2	0.14534
0.05	0.21	0.137685
0.05	0.22	0.130654
0.05	0.23	0.124174
0.05	0.24	0.118179
0.05	0.25	0.112615
0.05	0.26	0.107437
0.05	0.27	0.102603
0.05	0.28	0.0980803
0.05	0.29	0.093838
0.05	0.3	0.08985
0.05	0.31	0.0860934
0.05	0.32	0.082548
0.05	0.33	0.0791958
0.05	0.34	0.076021
0.05	0.35	0.0730094
0.05	0.36	0.0701486
0.05	0.37	0.0674272
0.05	0.38	0.064835
0.05	0.39	0.0623629
0.05	0.4	0.0600026
0.05	0.41	0.0577466
0.05	0.42	0.0555882
0.05	0.43	0.053521
0.05	0.44	0.0515394
0.05	0.45	0.0496382
0.05	0.46	0.0478127
0.05	0.47	0.0460584
0.05	0.48	0.0443713
0.05	0.49	0.0427476
0.05	0.5	0.041184
0.05	0.51	0.0396771
0.05	0.52	0.0382241
0.05	0.53	0.036822
0.05	0.54	0.0354683
0.05	0.55	0.0341606
0.05	0.56	0.0328966
0.05	0.57	0.0316742
0.05	0.58	0.0304913
0.05	0.59	0.029346
0.05	0.6	0.0282366
0.05	0.61	0.0271613
0.05	0.62	0.0261186
0.05	0.63	0.025107
0.05	0.64	0.0241249
0.05	0.65	0.0231711
0.05	0.66	0.0222442
0.05	0.67	0.0213429
0.05	0.68	0.0204662
0.05	0.69	0.0196127
0.05	0.7	0.0187815
0.05	0.71	0.0179715
0.05	0.72	0.0171817
0.05	0.73	0.0164111
0.05	0.74	0.0156588
0.05	0.75	0.0149238
0.05	0.76	0.0142053
0.05	0.77	0.0135024
0.05	0.78	0.0128144
0.05	0.79	0.0121405
0.05	0.8	0.0114797
0.05	0.81	0.0108315
0.05	0.82	0.0101951
0.05	0.83	0.00956966
0.05	0.84	0.00895462
0.05	0.85	0.00834926
0.05	0.86	0.00775291
0.05	0.87	0.00716491
0.05	0.88	0.00658461
0.05	0.89	0.00601139
0.05	0.9	0.00544463
0.05	0.91	0.0048837
0.05	0.92	0.004328
0.05	0.93	0.00377693
0.05	0.94	0.00322991
0.05	0.95	0.00268634
0.05	0.96	0.00214563
0.05	0.97	0.00160722
0.05	0.98	0.00107053
0.05	0.99	0.00053498
0.05	1	0
0.06	0	1
0.06	0.01	0.893299
0.06	0.02	0.792579
0.06	0.03	0.701741
0.06	0.04	0.622302
0.06	0.05	0.554078
0.06	0.06	0.495989
0.06	0.07	0.446634
0.06	0.08	0.404609
0.06	0.09	0.36866
0.06	0.1	0.337719
0.06	0.11	0.310909
0.06	0.12	0.287515
0.06	0.13	0.266962
0.06	0.14	0.248785
0.06	0.15	0.232608
0.06	0.16	0.218125
0.06	0.17	0.205089
0.06	0.18	0.193293
0.06	0.19	0.182571
0.06	0.2	0.17278
0.06	0.21	0.163803
0.06	0.22	0.155541
0.06	0.23	0.147912
0.06	0.24	0.140843
0.06	0.25	0.134273
0.06	0.26	0.12815
0.06	0.27	0.122428
0.06	0.28	0.117069
0.06	0.29	0.112038
0.06	0.3	0.107304
0.06	0.31	0.102842
0.06	0.32	0.0986278
0.06	0.33	0.0946409
0.06	0.34	0.0908629
0.06	0.35	0.0872774
0.06	0.36	0.0838697
0.06	0.37	0.0806268
0.06	0.38	0.0775367
0.06	0.39	0.0745886
0.06	0.4	0.0717731
0.06	0.41	0.0690811
0.06	0.42	0.0665048
0.06	0.43	0.0640368
0.06	0.44	0.0616705
0.06	0.45	0.0593997
0.06	0.46	0.0572189
0.06	0.47	0.0551227
0.06	0.48	0.0531065
0.06	0.49	0.0511659
0.06	0.5	0.0492966
0.06	0.51	0.0474951
0.06	0.52	0.0457575
0.06	0.53	0.0440808
0.06	0.54	0.0424618
0.06	0.55	0.0408976
0.06	0.56	0.0393856
0.06	0.57	0.0379231
0.06	0.58	0.0365078
0.06	0.59	0.0351374
0.06	0.6	0.0338098
0.06	0.61	0.032523
0.06	0.62	0.0312751
0.06	0.63	0.0300643
0.06	0.64	0.0288889
0.06	0.65	0.0277471
0.06	0.66	0.0266376
